classes,Cell ID,Nuclear volume (fL),Cellular volume (fL),Nuclear surface area (µm2),Cellular surface area (µm2),Radial proximity (unitless),Apical proximity (unitless)
Tom20,AICS-11_43_5,972.8856553,2167.326938,521.988961,1107.0601,0.9218704,0.2873319
Tom20,AICS-11_43_6,668.8163727,1672.551115,398.1012196,987.378012,0.883284,-0.02355799
Tom20,AICS-11_44_1,841.190324,1859.550323,470.9938247,1182.669064,0.9072376,-0.7593538
Tom20,AICS-11_44_2,862.1758662,2004.204311,474.2152232,1121.80083,0.9757009,0.1393773
Tom20,AICS-11_44_3,969.654494,2282.798438,495.8050072,1206.47972,0.9696198,-0.1386813
Tom20,AICS-11_45_2,744.1874611,1861.48902,462.1651331,1349.343658,0.9274182,-0.3111238
Tom20,AICS-11_45_4,559.9772559,1177.367146,400.0470548,824.6812733,0.8950756,-0.9696953
Tom20,AICS-11_45_6,653.0347008,1582.214648,393.0097787,1059.596251,0.8772964,-0.5169263
Tom20,AICS-11_45_7,681.3668834,1749.180656,441.5979203,1248.388239,0.9117398,-0.7723957
Tom20,AICS-11_45_8,549.3994543,1367.325417,356.9606004,997.5576397,0.9496369,-0.7562153
Tom20,AICS-11_45_9,761.9078298,2053.998207,432.6247817,1280.934998,0.8910477,-0.9548228
Tom20,AICS-11_46_1,670.4489595,1358.95841,425.9549216,904.9417239,0.8840839,0.316507
Tom20,AICS-11_46_2,549.7735887,1299.845165,346.1916374,882.4258416,0.934027,0.1137789
Tom20,AICS-11_46_3,826.3609943,1895.059085,467.9657919,1203.786036,0.8853885,-0.9752143
Tom20,AICS-11_46_4,507.1562721,1333.789364,359.47698,1009.125575,0.7799607,-0.9584076
Tom20,AICS-11_46_5,549.5355032,1224.235991,349.6783103,774.4674734,0.9349087,1
Tom20,AICS-11_46_6,613.0363254,1356.985701,411.0924195,933.0864193,0.6311249,-0.2375875
Tom20,AICS-11_46_7,645.620036,1548.1344,381.2912028,946.7781241,0.8675835,-0.2884631
Tom20,AICS-11_46_8,696.2302253,1556.773505,416.8717682,884.1039879,0.7456102,-0.639543
Tom20,AICS-11_47_1,926.2889084,2147.089664,507.1825161,1212.619766,0.9388099,-0.7197423
Tom20,AICS-11_47_2,539.331836,1428.003225,381.8406472,911.252881,0.9655693,-0.7244723
Tom20,AICS-11_47_5,648.9872461,1517.387349,418.0747932,1076.124722,0.9172678,-0.8024136
Tom20,AICS-11_47_6,840.9522384,2018.931604,502.3360891,1356.273124,0.9670824,-0.8726681
Tom20,AICS-11_48_1,746.908439,1862.441362,433.8359948,1105.61668,0.9085097,-0.93151
Tom20,AICS-11_48_2,611.8118853,1317.97368,382.8004428,834.2073204,0.9875103,-0.3961507
Tom20,AICS-11_48_4,711.2976405,1551.535622,424.6449261,996.9382813,0.860116,-0.4246982
Tom20,AICS-11_48_5,545.1479263,1293.859013,360.0788075,1014.994993,0.6646886,-0.9402493
Tom20,AICS-11_49_1,825.0005053,2025.155841,441.7724953,1048.253174,0.9399862,0.1627302
Tom20,AICS-11_49_2,683.3055802,1866.114682,426.6868143,1306.897662,0.8426769,-0.9088372
Tom20,AICS-11_49_3,553.4809212,1055.195237,395.5205946,792.0111675,0.739756,0.4846531
Tom20,AICS-11_49_4,867.8218954,2503.911906,586.9081139,1922.5903,0.956142,-0.121442
Tom20,AICS-11_49_5,501.1361084,1420.452511,381.6721607,970.6577496,0.9697083,-0.7456509
Tom20,AICS-11_50_1,861.9717928,1878.359083,465.3620722,1217.658614,0.8127692,-0.7170553
Tom20,AICS-11_50_3,952.7504187,2167.258913,510.7180028,1332.804689,0.7685306,-0.5420443
Tom20,AICS-11_50_4,839.7618106,2032.944641,475.5490482,1181.073429,0.9424606,-0.2911496
Tom20,AICS-11_51_1,742.5208621,1790.029337,413.846045,941.8104498,0.8916089,0.9462544
Tom20,AICS-11_51_2,696.0261519,1795.641354,406.1115183,1111.385111,0.9759756,0.4388189
Tom20,AICS-11_51_3,649.7015028,1517.455374,380.5350607,897.2490826,0.8780432,-0.2488658
Tom20,AICS-11_51_4,622.9678948,1330.558203,428.2360501,863.926026,0.8430221,-0.07358897
Tom20,AICS-11_51_5,687.8632182,1610.614855,404.1333505,998.5321319,0.8782704,0.08250642
Tom20,AICS-11_51_6,1030.196253,2431.057723,561.3445683,1545.098704,0.7948356,-0.2597627
Tom20,AICS-11_51_7,730.2084371,1715.542566,415.617305,985.6011882,0.9945717,-1
Tom20,AICS-11_51_8,721.0591488,1644.320969,433.5866768,950.6889,0.8320298,0.4110298
Tom20,AICS-11_52_1,623.4440659,1508.68022,425.5609467,929.8745736,0.9253378,0.7773767
Tom20,AICS-11_52_2,476.9874294,1408.446196,327.2427346,871.8951741,0.8182343,-0.7048244
Tom20,AICS-11_52_6,575.7589279,1489.56535,363.7983171,932.1185406,0.8810065,-0.8253726
Tom20,AICS-11_52_7,526.271142,1364.740488,353.3894218,863.8190555,0.9094518,-1
Tom20,AICS-11_52_8,576.7452824,1297.770419,361.0370284,864.3333329,0.9575815,-0.597455
Tom20,AICS-11_52_9,601.4041448,1870.536271,380.2247516,1189.129287,0.9886997,0.6498691
Tom20,AICS-11_52_10,512.0880445,1246.105851,339.4039942,798.8141372,0.9702712,0.4550789
Tom20,AICS-11_53_1,958.872619,2251.745278,502.3263263,1312.220995,0.9013131,0.1791166
Tom20,AICS-11_53_2,864.0125263,2009.170096,469.9813311,1195.447792,0.7932699,-0.3677667
Tom20,AICS-11_53_3,882.4471517,2167.531011,483.9003089,1204.770711,0.9494902,-0.01793658
Tom20,AICS-11_53_5,582.7314338,1588.030739,361.1802156,927.2996173,0.9277125,-0.1288218
Tom20,AICS-11_53_6,870.0326899,2063.963789,462.9170762,1204.677282,0.9417036,-0.8431532
Tom20,AICS-11_53_7,989.993804,2443.71027,522.5477482,1196.758943,0.8410856,-0.7752762
Tom20,AICS-11_54_1,596.9145312,1187.638838,367.0732534,746.7593731,0.8591237,-0.6819661
Tom20,AICS-11_54_2,534.0599412,1325.796492,387.7613986,902.8216286,0.8755707,-0.6390862
Tom20,AICS-11_54_3,672.659754,1463.341925,414.8983244,1035.575433,0.8890855,-0.5366362
Tom20,AICS-11_54_4,748.9491725,1906.14707,424.8674752,1093.564385,0.9397181,0.2605835
Tom20,AICS-11_54_5,893.1610022,1996.959708,504.7373101,1176.347409,0.7398123,-0.2166543
Tom20,AICS-11_54_6,584.6361183,1464.532353,387.9336642,933.9282219,0.9690261,-0.8686878
Tom20,AICS-11_54_7,501.5782673,1079.445953,338.8166535,682.6132634,0.9077877,-0.2050515
Tom20,AICS-11_55_1,914.1125322,2308.81779,504.3692642,1230.689285,0.9953479,0.206916
Tom20,AICS-11_55_2,942.4447148,2362.319018,509.033033,1387.265188,0.8950107,-0.8394918
Tom20,AICS-11_55_3,950.1314774,2128.008807,530.1780337,1361.963873,0.8265003,0.01464541
Tom20,AICS-11_55_4,498.5171672,1489.531338,330.1864716,941.630311,0.9076108,-0.7626174
Tom20,AICS-11_55_5,639.4638234,1568.983893,389.9122518,1043.304186,0.9702281,-0.8435925
Tom20,AICS-11_56_1,960.7432913,2338.476449,556.3337489,1417.929728,0.9875429,-0.6908671
Tom20,AICS-11_56_2,1092.812757,2693.29197,566.467817,1453.324486,0.8698124,-0.3072455
Tom20,AICS-11_56_3,872.7196556,2092.295972,516.8137491,1179.677248,0.8105984,-0.4882173
Tom20,AICS-11_56_4,1082.779151,2740.024765,550.9479552,1434.926392,0.9311393,0.1484459
Tom20,AICS-11_56_5,1049.549208,2547.821688,551.692655,1421.891522,0.9405801,-0.2817142
Tom20,AICS-11_56_6,720.480941,1804.586569,478.4832324,1248.792396,0.9394503,-0.3311642
Tom20,AICS-11_56_7,629.0900951,1264.268378,414.008023,780.579806,0.9114468,0.9639775
Tom20,AICS-11_56_8,567.8680919,1080.330271,371.741956,626.4120524,0.8520576,-0.08353875
Tom20,AICS-11_57_1,514.7069858,1137.232722,341.2260626,832.2318821,0.9662439,-0.5674806
Tom20,AICS-11_57_2,705.8896969,1530.55008,435.8713745,1034.329473,0.9709341,-0.7225768
Tom20,AICS-11_57_3,1037.576905,2307.185203,586.2949491,1512.438571,0.8748125,-0.7955753
Tom20,AICS-11_57_4,637.8992611,1351.951892,421.0011042,971.106837,0.8305317,-0.5328228
Tom20,AICS-11_57_6,747.2485613,1465.382659,461.5656152,994.0094509,0.8489297,0.3489024
Tom20,AICS-11_58_2,641.3004835,1657.245614,381.8407522,972.6826317,0.9955852,-0.3315959
Tom20,AICS-11_58_3,605.7236972,1520.992645,399.9476425,994.7273818,0.9075625,-0.8226532
Tom20,AICS-11_58_4,1147.334352,2604.758151,590.1089371,1359.199855,0.8100863,-0.01592671
Tom20,AICS-11_58_5,562.8002705,1069.990555,368.019402,722.5998816,0.9839296,0.9123677
Tom20,AICS-11_58_6,841.3263729,1631.192251,479.897679,996.3299454,0.976548,-0.8075041
Tom20,AICS-11_58_7,394.8819206,1310.286917,274.0286156,709.3613582,0.8689023,-0.4105321
Alpha-tubulin,AICS-12_0_1,553.9230801,1634.423412,376.8221645,1181.253987,0.5955777,-0.01114688
Alpha-tubulin,AICS-12_0_2,789.1516212,2013.3536,475.6162329,1293.796657,0.7627547,0.09174683
Alpha-tubulin,AICS-12_0_5,615.4852055,1649.150705,368.9086537,1028.409351,0.8937209,0.154383
Alpha-tubulin,AICS-12_0_6,751.0579304,2094.540778,449.4424618,1620.647832,0.8264604,-0.2106278
Alpha-tubulin,AICS-12_1_2,802.4163886,1907.031387,460.3878894,1242.037191,0.629095,-0.03604756
Alpha-tubulin,AICS-12_1_4,902.3783149,2593.228007,481.0243864,1383.774736,0.7711059,-0.2824537
Alpha-tubulin,AICS-12_1_5,513.2444602,1226.038639,339.8671483,763.2043884,0.8164595,0.6061503
Alpha-tubulin,AICS-12_1_6,559.9772559,1387.766764,353.9628007,915.5841908,0.7660183,-0.8434702
Alpha-tubulin,AICS-12_1_7,159.9594895,1682.788795,176.3154851,807.6480775,0.5587772,0.1443444
Alpha-tubulin,AICS-12_1_8,477.8717472,1205.971426,322.6672506,699.5016973,0.865775,-0.8355701
Alpha-tubulin,AICS-12_2_1,650.3137229,1502.796105,378.7580269,909.170787,0.773488,0.1910447
Alpha-tubulin,AICS-12_2_2,667.0477371,1676.360484,406.6528795,1020.413329,0.6958573,-0.6018931
Alpha-tubulin,AICS-12_2_3,829.2180211,1895.501244,461.1614576,1134.035783,0.6168237,-0.1588839
Alpha-tubulin,AICS-12_2_4,1198.896884,2709.753886,610.8327742,1437.613777,0.6475124,-0.1472706
Alpha-tubulin,AICS-12_2_5,620.1448802,1420.758621,385.6434028,846.2839694,0.8465896,-0.02810778
Alpha-tubulin,AICS-12_2_6,534.332039,1199.339043,338.2385507,832.2251636,0.7484042,0.156443
Alpha-tubulin,AICS-12_2_7,682.7953968,1549.256803,399.9437584,880.0127582,0.7406727,0.0226215
Alpha-tubulin,AICS-12_2_8,216.0796591,1517.217288,190.3507763,744.9671179,0.9604206,-0.4654668
Alpha-tubulin,AICS-12_3_2,1094.309295,3580.840955,588.1748593,1704.695816,0.7931702,0.1600644
Alpha-tubulin,AICS-12_3_3,573.4801089,1630.546019,358.3540518,1103.277815,0.657074,-0.02047234
Alpha-tubulin,AICS-12_3_4,1444.975324,5081.460278,817.4178789,2474.822847,0.8549494,-0.5050088
Alpha-tubulin,AICS-12_3_12,569.5687031,1543.474725,356.7882298,865.7209057,0.8747214,-0.577782
Alpha-tubulin,AICS-12_4_1,627.5255328,1420.180413,370.4681772,841.4804776,0.7378659,-0.4742744
Alpha-tubulin,AICS-12_4_2,651.4701385,1758.193895,383.8204945,1055.818165,0.6954959,-0.7008623
Alpha-tubulin,AICS-12_4_3,728.677887,1622.042963,434.9323642,952.3445815,0.8740357,0.1551585
Alpha-tubulin,AICS-12_4_4,471.9876324,1534.801608,304.1843363,819.7019467,0.9219969,-0.7634194
Alpha-tubulin,AICS-12_4_5,1119.580377,2785.295036,559.9537413,1562.758816,0.6431003,-0.08383341
Alpha-tubulin,AICS-12_4_6,852.7544801,1643.062517,482.7373848,943.7441077,0.7126075,0.09334074
Alpha-tubulin,AICS-12_4_7,681.5369445,1778.669254,435.5465787,1251.950075,0.7913812,0.6298766
Alpha-tubulin,AICS-12_4_8,433.4517827,1409.976746,303.3134554,859.8676539,0.9562837,-0.4746795
Alpha-tubulin,AICS-12_5_1,933.4994999,2211.270731,488.2275246,1257.148486,0.8324414,-0.5875071
Alpha-tubulin,AICS-12_5_2,1027.849409,2934.948821,532.9964294,1727.360135,0.6877779,-0.05276523
Alpha-tubulin,AICS-12_5_3,1022.20338,2299.158318,542.1059317,1243.973998,0.6143172,0.09348188
Alpha-tubulin,AICS-12_5_4,151.1163112,1369.468187,166.7637189,765.5193192,0.5446689,-0.05740755
Alpha-tubulin,AICS-12_6_1,679.0880644,2019.78191,535.0902807,1323.738962,0.6902957,-0.136571
Alpha-tubulin,AICS-12_6_2,846.8023409,2376.400079,460.4568587,1383.596277,0.7946478,-0.6396945
Alpha-tubulin,AICS-12_6_3,963.3622326,2386.535721,528.8992161,1210.666163,0.6031411,-0.4051727
Alpha-tubulin,AICS-12_6_4,754.9013117,1863.597777,437.5293654,1238.004013,0.7099526,-0.5193031
Alpha-tubulin,AICS-12_6_5,681.4008956,1837.510402,423.8830103,1095.332181,0.596571,-0.8176159
Alpha-tubulin,AICS-12_6_6,672.3876563,2038.182523,423.2798182,1354.042384,0.7400311,-0.004922757
Alpha-tubulin,AICS-12_6_7,630.0424374,1587.28247,394.2660264,1067.689901,0.6828558,-0.1614152
Alpha-tubulin,AICS-12_7_1,620.5190147,1403.344362,372.039458,893.2036225,0.711646,-0.5492248
Alpha-tubulin,AICS-12_7_2,708.1685159,1694.386963,453.0567855,990.1765672,0.8656694,0.01666793
Alpha-tubulin,AICS-12_7_3,905.0652806,2244.364625,472.4677927,1213.079561,0.8825765,0.03724267
Alpha-tubulin,AICS-12_7_4,606.7440639,3132.967989,366.9547355,1668.115879,0.9526905,0.07854062
Alpha-tubulin,AICS-12_7_5,599.771558,1726.732588,355.9988102,940.4484912,0.7461889,-0.5446839
Alpha-tubulin,AICS-12_7_6,653.2387741,1679.04745,407.2036886,1020.841002,0.7928441,0.5174617
Alpha-tubulin,AICS-12_7_7,600.8599492,1431.642533,371.9157962,938.9211954,0.8686461,-0.4958777
Alpha-tubulin,AICS-12_7_8,246.1804773,1276.648828,214.5363019,677.8193244,0.9735802,-0.002646244
Alpha-tubulin,AICS-12_7_9,299.9197912,1658.810177,238.4297843,893.2157997,1,0.06101157
Alpha-tubulin,AICS-12_7_10,272.8800732,1546.467801,218.8540698,775.488155,0.9801088,-1
Alpha-tubulin,AICS-12_8_2,531.8831589,1186.788532,343.3577053,778.46286,0.7433315,0.3516662
Alpha-tubulin,AICS-12_8_3,576.5071968,1354.400772,376.0359993,918.8258496,0.7300215,-0.3473055
Alpha-tubulin,AICS-12_8_4,600.6558758,1530.992239,379.2102636,934.2954279,0.8635293,-0.2271682
Alpha-tubulin,AICS-12_8_5,609.8391763,1463.682048,378.9892891,903.3615202,0.8414397,-0.2879542
Alpha-tubulin,AICS-12_8_6,685.2102647,1711.801222,408.8287171,973.3980432,0.7402296,-0.5084077
Alpha-tubulin,AICS-12_9_1,841.5644584,1736.153974,509.8094355,1098.559143,0.6023245,-0.1343371
Alpha-tubulin,AICS-12_9_2,640.1780801,1457.797933,397.5071604,914.9582189,0.8017294,-0.391252
Alpha-tubulin,AICS-12_9_3,582.0511893,1443.68286,380.1691143,968.4915699,0.7331741,-0.383157
Alpha-tubulin,AICS-12_9_4,670.8571062,1538.747026,407.8919112,898.4410851,0.4547346,-0.4323537
Alpha-tubulin,AICS-12_9_5,488.5515855,1265.084672,343.4010604,722.3971729,0.7902319,-0.4210919
Alpha-tubulin,AICS-12_9_6,654.0550675,1637.280439,392.1818329,979.2804783,0.2849401,-0.3140032
Alpha-tubulin,AICS-12_10_1,1068.902164,3018.244758,605.9175879,1655.110403,0.7211971,0.195234
Alpha-tubulin,AICS-12_10_4,279.5464691,1913.1876,231.3936629,878.1134275,0.8725408,0.8252978
Alpha-tubulin,AICS-12_10_6,327.8438271,1534.801608,259.1791305,860.3164263,0.9841149,-1
Alpha-tubulin,AICS-12_10_7,289.6140874,1293.110744,235.395453,684.474173,0.9928016,1
Alpha-tubulin,AICS-12_11_1,782.4852253,1568.677783,457.5912238,1166.029318,0.6411976,-0.2317052
Alpha-tubulin,AICS-12_11_2,516.9517926,1551.739696,324.5123088,826.6934533,1,0.04112113
Alpha-tubulin,AICS-12_11_3,854.251018,2173.313089,494.5479196,1180.776347,0.444581,-0.06351264
Alpha-tubulin,AICS-12_11_4,1173.421728,2944.676317,597.5051262,1483.844158,0.6868027,0.2010853
Alpha-tubulin,AICS-12_11_5,637.9332733,1518.985924,391.0254173,1034.336716,0.5904091,-0.1175699
Alpha-tubulin,AICS-12_11_6,494.2316269,1530.788166,329.3425695,922.1289195,0.931246,0.304157
Alpha-tubulin,AICS-12_12_1,984.687897,2536.053458,571.8399638,1447.811146,0.7357932,0.0303831
Alpha-tubulin,AICS-12_12_2,556.337948,1239.235381,361.8890136,876.4887139,0.6301871,-0.3952578
Alpha-tubulin,AICS-12_12_3,889.7937921,2282.458316,505.0987425,1377.427887,0.7934389,0.204634
Alpha-tubulin,AICS-12_12_4,1491.061888,4269.486454,711.8741687,1948.70518,-0.02049262,-0.998253
Alpha-tubulin,AICS-12_12_5,604.9074038,1249.643122,374.1917809,739.5813242,0.9971868,1
Alpha-tubulin,AICS-12_13_1,599.3974236,1279.845977,383.4670404,879.3602274,0.8087399,-0.2671862
Alpha-tubulin,AICS-12_13_2,586.3027173,1190.155742,394.0479913,815.5332448,0.5203818,0.6435199
Alpha-tubulin,AICS-12_13_3,523.550164,1295.661661,353.9837959,761.6513735,0.9040543,-0.5438045
Alpha-tubulin,AICS-12_13_4,430.764817,874.2161935,307.5369548,678.8425255,0.699756,-0.07299619
Alpha-tubulin,AICS-12_14_1,1022.849612,2321.232251,537.21468,1266.081944,0.645335,-0.2373791
Alpha-tubulin,AICS-12_14_2,790.0359391,1633.437058,508.8154177,1029.282332,0.4511954,-0.1257426
Alpha-tubulin,AICS-12_14_3,664.8369425,1561.195094,388.1964191,953.1478578,0.7155017,0.1223422
Alpha-tubulin,AICS-12_14_4,889.5557065,1935.907766,517.8676032,1186.933189,0.5304689,-0.3582424
Alpha-tubulin,AICS-12_14_5,634.8041487,1450.655366,413.7447432,1021.539302,0.3659565,-0.3788135
Alpha-tubulin,AICS-12_15_1,760.4793164,1779.009376,415.7397071,1057.037986,0.7611609,-0.2045529
Alpha-tubulin,AICS-12_15_2,645.5179993,1813.769869,373.0524764,895.8295971,0.784705,-0.04761055
Alpha-tubulin,AICS-12_15_3,806.1917455,1828.259077,460.3903039,1132.07693,0.4366993,-0.2157832
Alpha-tubulin,AICS-12_15_4,1018.496048,2444.696624,515.4508457,1306.304548,0.7499343,-0.1843701
Alpha-tubulin,AICS-12_15_5,752.214346,2042.059917,429.631601,1313.670714,0.7904661,0.2011767
Alpha-tubulin,AICS-12_15_6,850.3056,2133.858909,449.2733455,1087.527216,0.8399027,-0.2150693
Alpha-tubulin,AICS-12_15_7,316.4837443,2175.081725,249.7296109,923.9038537,0.999241,1
Alpha-tubulin,AICS-12_15_8,464.3688943,1332.020729,320.3904262,779.1650444,0.8579971,-0.6744934
Alpha-tubulin,AICS-12_16_1,527.6316309,1718.161508,420.4325542,1038.941068,0.7128994,-0.255025
Alpha-tubulin,AICS-12_16_2,656.401911,1986.926102,395.2352699,1135.153777,0.8760678,-0.01316444
Alpha-tubulin,AICS-12_16_4,664.598857,1694.216902,405.5813895,1163.609621,0.6888983,0.1640125
Alpha-tubulin,AICS-12_16_6,993.8711975,2761.04432,539.156526,1636.099249,0.763652,-0.12524
Alpha-tubulin,AICS-12_16_7,696.2302253,1727.752955,433.1151246,1073.208489,0.8789926,-0.3407711
Alpha-tubulin,AICS-12_16_8,551.4061755,1505.108936,352.6355892,980.2855185,0.68396,-0.9256367
Alpha-tubulin,AICS-12_17_1,1383.957395,3547.168853,662.5315646,1713.843425,0.7997389,-0.1336589
Alpha-tubulin,AICS-12_17_2,684.0198369,1532.624826,399.1445761,1011.228664,0.6759482,-0.2974612
Alpha-tubulin,AICS-12_17_3,633.3416231,1673.299384,414.620243,1255.970655,0.7685749,-0.3962602
Alpha-tubulin,AICS-12_17_4,570.7251187,1464.498341,379.9767983,981.8174333,0.5708355,-0.1111827
Alpha-tubulin,AICS-12_17_5,737.6911263,1506.299364,443.8353787,1096.580346,0.638945,0.3025114
Alpha-tubulin,AICS-12_17_6,491.0344779,1185.087921,350.6671842,870.259963,0.6602104,-0.2030964
Alpha-tubulin,AICS-12_17_7,761.9758543,1660.85091,428.4209128,941.249668,0.8460013,0.1649607
Alpha-tubulin,AICS-12_18_1,551.5082122,1114.88669,363.6127195,830.9881264,0.9521959,-0.7111431
Alpha-tubulin,AICS-12_18_2,818.6402195,1665.850707,489.6755636,1050.663843,0.568071,-0.2688075
Alpha-tubulin,AICS-12_18_3,905.881574,2178.142825,521.8914383,1244.97337,0.7627981,-0.08281203
Alpha-tubulin,AICS-12_18_4,995.3677354,2083.928964,564.2336128,1302.548507,0.5766879,0.1993874
Alpha-tubulin,AICS-12_19_1,816.2253516,1801.253371,522.4761546,1219.541884,0.5633959,-0.05515635
Alpha-tubulin,AICS-12_19_2,1018.394011,2219.195579,604.3004326,1299.899962,0.3743751,-0.3197398
Alpha-tubulin,AICS-12_19_3,846.360182,1743.976786,522.4024614,1220.547554,0.6824625,-0.01773098
Alpha-tubulin,AICS-12_19_4,592.8330643,1132.47101,385.9283076,917.8694133,0.4828736,-0.3960274
Alpha-tubulin,AICS-12_20_1,861.4956217,1973.151151,486.3476144,1150.936919,0.6484062,-0.3004691
Alpha-tubulin,AICS-12_20_2,459.4371218,1169.986493,320.6845689,793.7504099,0.6145467,-0.2144495
Alpha-tubulin,AICS-12_20_3,663.1363313,1485.994067,417.9558554,1124.927015,0.5753115,0.1420204
Alpha-tubulin,AICS-12_20_4,886.8007164,2133.518787,535.220241,1635.83261,0.8143687,-0.3251216
Alpha-tubulin,AICS-12_20_5,924.7923706,2514.489708,532.574006,1576.511722,0.8046274,-0.5161182
Alpha-tubulin,AICS-12_21_1,670.7210573,1387.494666,399.2322311,886.9718272,0.7230069,0.455303
Alpha-tubulin,AICS-12_21_2,1241.82031,3273.846621,599.0576162,1591.274497,0.7684399,-0.1830807
Alpha-tubulin,AICS-12_21_3,615.9613766,1177.537207,393.8288014,718.9525954,0.6481834,-0.01513492
Alpha-tubulin,AICS-12_21_4,1108.390356,2597.003364,562.9414632,1306.69086,0.5674511,-0.421598
Alpha-tubulin,AICS-12_21_5,1110.703187,2412.725134,586.890163,1311.126096,0.3637782,-0.4544874
Alpha-tubulin,AICS-12_21_6,526.1691053,1198.760835,333.5164152,729.1816668,0.6784362,0.292403
Alpha-tubulin,AICS-12_21_7,598.7852035,1440.825833,373.4951602,958.5511825,0.6927872,-0.4046935
Alpha-tubulin,AICS-12_22_1,811.4976524,1980.905938,459.4210605,1065.662814,0.6979848,0.2474397
Alpha-tubulin,AICS-12_22_2,1400.691409,3639.375992,666.8195193,1765.460124,0.8005213,-0.2038303
Alpha-tubulin,AICS-12_22_3,745.6159745,1626.872698,438.6187014,990.5439832,0.639873,-0.4794502
Alpha-tubulin,AICS-12_22_4,991.6604029,2327.218403,543.3593452,1390.679008,0.6324745,-0.4983402
Alpha-tubulin,AICS-12_22_5,1137.130685,2440.989292,566.54214,1348.652916,0.6097142,-0.2718242
Alpha-tubulin,AICS-12_22_6,775.5127194,1721.936864,442.0967662,1012.560915,0.8867727,0.535808
Alpha-tubulin,AICS-12_23_1,667.6599571,1508.37411,407.8061459,1038.350369,0.7728485,0.834084
Alpha-tubulin,AICS-12_23_2,782.8253476,1743.228517,453.2915118,1184.972237,0.568531,-0.2810326
Alpha-tubulin,AICS-12_23_3,511.543849,1192.196476,326.0314165,704.5978622,0.7137104,-0.5986551
Alpha-tubulin,AICS-12_23_5,886.902753,2328.136733,559.1466858,1638.23761,0.5872443,-0.170862
Alpha-tubulin,AICS-12_23_6,393.0792728,1510.482868,307.5857686,870.2439016,0.7852327,1
Alpha-tubulin,AICS-12_23_8,661.7418301,1736.426072,515.8815623,1153.184455,0.8609607,-1
Alpha-tubulin,AICS-12_23_9,316.7218299,1356.237432,241.7490204,789.6517269,0.9989009,-1
Alpha-tubulin,AICS-12_24_1,818.0279994,2046.379469,451.2649501,1202.32687,0.6413362,-0.2934072
Alpha-tubulin,AICS-12_24_2,813.0962269,1999.4426,455.7765037,1257.958901,0.699143,0.03443501
Alpha-tubulin,AICS-12_24_3,591.7446732,1638.606916,392.1316544,1243.863773,0.7836626,-0.2178186
Alpha-tubulin,AICS-12_24_4,505.8638076,1024.312138,325.2709704,645.2040161,0.7550456,-0.6215787
Alpha-tubulin,AICS-12_24_7,624.8045549,1296.920113,383.8607004,792.9524873,0.7472708,-0.4333441
